id,date_uploaded,uploaded_by,tags,data_source_id,duplicate,citation_status,fulltext_status,data_extraction_status,date_screened_t&a,t&a_screened_by,t&a_status,t&a_exclusion_reasons,type_of_work,title,journal_name,abstract,publication_year,publication_month,authors,keywords,type_of_reference,volume,issue_number,doi,issn,publisher,language,other_fields
3743204,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:01:54.212800Z,4100,excluded,{Population},,Conservation physiology for applied management of marine fish: an overview with perspectives on the role and value of telemetry,,"Physiological studies focus on the responses of cells, tissues and individuals to stressors, usually in laboratory situations. Conservation and management, on the other hand, focus on populations. The field of conservation physiology addresses the question of how abiotic drivers of physiological responses at the level of the individual alter requirements for successful conservation and management of populations. To achieve this, impacts of physiological effects at the individual level need to be scaled to impacts on population dynamics, which requires consideration of ecology. Successfully realizing the potential of conservation physiology requires interdisciplinary studies incorporating physiology and ecology, and requires that a constructive dialogue develops between these traditionally disparate fields. To encourage this dialogue, we consider the increasingly explicit incorporation of physiology into ecological models applied to marine fish conservation and management. Conservation physiology is further challenged as the physiology of an individual revealed under laboratory conditions is unlikely to reflect realized responses to the complex variable stressors to which it is exposed in the wild. Telemetry technology offers the capability to record an animal's behaviour while simultaneously recording environmental variables to which it is exposed. We consider how the emerging insights from telemetry can strengthen the incorporation of physiology into ecology.",2012,,{NA},{NA},Journal Article,367,,10.1098/rstb.2012.0017,0962-8436,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""1746"", ""end_page"": ""1756"", ""primary_date"": ""2012-01-01 00:00:00"", ""primary_title"": ""Conservation physiology for applied management of marine fish: an overview with perspectives on the role and value of telemetry"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743243,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:02:40.130349Z,4100,excluded,{Population},,Brown shrimp (Farfantepenaeus aztecus) density distribution in the Northern Gulf of Mexico: an approach using boosted regression trees,,"The estuarine-dependent brown shrimp, Farfantepenaeus aztecus, is a significant commercial fishery and important species in the Gulf of Mexico (GOM) ecosystem as well as being a key component in energy transfer between benthic and pelagic food web systems. Because of the economical and ecological importance of brown shrimp, we developed a spatial population model to identify places of high shrimp density under a set of spatial, environmental and temporal variables in the Northern Gulf of Mexico (NGOM). We used fisheries-independent data collected by the Southeast Area Monitoring and Assessment Program (SEAMAP) from 1992 to 2007 (summer and fall seasons). The relationship between the predictor variables and shrimp density was modeled using Boosted Regression Trees (BRT). Within the environmental variables included in the model, bottom type and depth of the water column were the most important predictors of shrimp density in theNGOM. Spatial predictions performed using the trained BRT model for summer and fall seasons showed a spatial segregation of shrimp density. During the summer, higher densities were predicted near the Texas and Louisiana coast and during the fall, higher densities were predicted further offshore. The model performed well and allowed successful prediction of brown shrimp hot spots in the NGOM. Model results allow fisheries managers to evaluate the potential impact from fisheries on the resource and to develop future fisheries management strategies, understand the biology of brown shrimp as well as assess the potential impacts of oil spills or climate change.",2016,,{NA},{NA},Journal Article,25,,10.1111/fog.12156,1054-6006,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""337"", ""end_page"": ""348"", ""primary_date"": ""2016-01-01 00:00:00"", ""primary_title"": ""Brown shrimp (Farfantepenaeus aztecus) density distribution in the Northern Gulf of Mexico: an approach using boosted regression trees"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743282,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:03:40.873716Z,4100,excluded,{Population},,Impact of secondary hard substrate on the distribution and abundance of Aurelia aurita in the western Baltic Sea,,"This study assessed the impact of secondary hard substrate, as being introduced into marine ecosystems by the establishment of wind farm pillars, on the occurrence and distribution of the moon jelly Aurelia aurita in the southwestern Baltic Sea. A two-year data sampling was conducted with removable settlement plates to assess the distribution and population development of the scyphozoan polyps. The data collected from these samples were used to set up a model with Lagrangian particle technique. The results confirm that anthropogenic created hard substrate (e.g. offshore wind farms) has the potential to increase the abundance of the A. aurita population. The distribution of wind farm borne jellyfish along Danish, German and Polish coasts indicates conflicts with further sectors, mainly energy and tourism.",2013,,{NA},{NA},Journal Article,75,,http://dx.doi.org/10.1016/j.marpolbul.2013.07.027,None,NA,NA,"{""url"": ""https://login.proxy.lib.duke.edu/login?url=https://search.proquest.com/docview/1647003946?accountid=10598 http://pm6mt7vg3j.search.serialssolutions.com/directLink?%7B%5C&%7Datitle=Impact+of+secondary+hard+substrate+on+the+distribution+and+abundance+of+Aur"", ""pages"": ""224"", ""end_page"": ""234"", ""primary_date"": ""2013-01-01 00:00:00"", ""primary_title"": ""Impact of secondary hard substrate on the distribution and abundance of Aurelia aurita in the western Baltic Sea"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743269,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:04:01.305879Z,4100,excluded,{Population},,Antinomies of risk reduction: climate change and the contradictions of coastal restoration,,"This paper engages sociological research on the political economy of the environment to decipher the contradictions and crisis tendencies associated with coastal restoration, using a case study of southern Louisiana. The paper explores the antinomies or contradictions of risk reduction measures (e.g., coastal restoration) in an extractive economy dominated by oil and gas production. Drawing on long-term ethnographic field observations and content analysis of planning documents and government reports, the paper highlights the socially constructed dimensions of risk ‘reduction' and hurricane ‘protection', the political–economic dynamics of climate change risk, and the challenges of risk governance. My basic finding is that the coastal restoration process is intensifying rather than alleviating risks associated with coastal erosion and climate change-driven sea level rise. As I point out, coastal restoration takes place on an aggressively contested institutional and ecological landscape in which newly emergent risk reduction measures are interacting conflictually with inherited regulatory arrangements and social–ecological patterns to increasingly expose communities to climate change risks. {\textcopyright} 2016, {\textcopyright} 2016 Informa UK Limited, trading as Taylor {\&} Francis Group.",2016,,{NA},{NA},Journal Article,2,,10.1080/23251042.2016.1177363,23251042,NA,NA,"{""url"": ""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050064930%7B%5C&%7Ddoi=10.1080%7B%5C%25%7D2F23251042.2016.1177363%7B%5C&%7DpartnerID=40%7B%5C&%7Dmd5=443f589d1bc53423e7e52e0e0bf83be7"", ""pages"": ""208"", ""end_page"": ""219"", ""primary_date"": ""2016-01-01 00:00:00"", ""primary_title"": ""Antinomies of risk reduction: climate change and the contradictions of coastal restoration"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743274,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:04:43.868936Z,4100,excluded,{Population},,Sustainable fisheries: genetic and other effects of stocking,,"Many stocking programmes are likely to have little or no positive effects - both for fisheries and local fish populations. Despite this, stocking is still regarded as the most important tool for enhancing natural wild fish populations. It is well established that the continuous release of non-native fish into wild populations may lead to negative genetic effects. For instance, stocking is regarded as the most serious threat to the German brown trout populations (although habitat destruction, particularly damming, also gives cause for concern). With the ratification of the 1992 Convention on Biological Diversity (CBD), the Federal Republic of Germany agreed to conserve biodiversity at all the levels of the biological continuum, from genetic over population to ecosystem diversity. The conservation and sustainable use of wild populations of native fish species calls for a fundamental change in the methods employed to enhance the fish populations of natural aquatic ecosystems.",2002,,{NA},{NA},Journal Article,77,,NA,None,NA,NA,"{""url"": ""https://login.proxy.lib.duke.edu/login?url=https://search.proquest.com/docview/18776663?accountid=10598 http://pm6mt7vg3j.search.serialssolutions.com?ctx%7B%5C_%7Dver=Z39.88-2004%7B%5C&%7Dctx%7B%5C_%7Denc=info:ofi/enc:UTF-8%7B%5C&%7Drfr%7B%5C_%7Did=info:s"", ""pages"": ""437"", ""end_page"": ""445"", ""primary_date"": ""2002-01-01 00:00:00"", ""primary_title"": ""Sustainable fisheries: genetic and other effects of stocking"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743249,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:05:04.694439Z,4100,excluded,{Population},,Understanding Barotrauma in Fish Passing Hydro Structures: A Global Strategy for Sustainable Development of Water Resources,,"Freshwater fishes are one of the most imperiled groups of vertebrates, and population declines are alarming in terms of biodiversity and to communities that rely on fisheries for their livelihood and nutrition. One activity associated with declines in freshwater fish populations is water resource development, including dams, weirs, and hydropower facilities. Fish passing through irrigation and hydro infrastructures during downstream migration experience a rapid decrease in pressure, which can lead to injuries (barotrauma) that contribute to mortality. There is renewed initiative to expand hydropower and irrigation infrastructure to improve water security and increase low-carbon energy generation. The impact of barotrauma on fish must be understood and mitigated to ensure that development is sustainable for fisheries. This will involve taking steps to expand the knowledge of barotrauma-related injury from its current focus, mainly on seaward-migrating juvenile salmonids of the Pacific Northwest, to incorporate a greater diversity of fish species and life stages from many parts of the world. This article summarizes research that has examined barotrauma during fish passage and articulates a research framework to promote a standardized, global approach. The suggested approach provides clearly defined links to adaptive development of fish friendly technologies, aimed at mitigating the threats faced by global freshwater fisheries from the rapid expansion of water infrastructure.",2014,,"{""Baumgartner, Lee J"",""Boys, Craig A"",""Brauner, Colin J"",""Brown, Richard S"",""Colotelo, Alison H"",""Deng, Z Daniel"",""Mallen-Cooper, Martin"",""Pflugrath, Brett D"",""Phonekhampeng, Oudom"",""Silva, Luiz G M"",""Singhanouvong, Douangkham"",""Thorncraft, Garry""}",,journal,39,3,10.1080/03632415.2014.883570,,,,"{""url"": ""to"", ""pages"": ""108"", ""end_page"": ""122"", ""primary_date"": ""2014-01-01 00:00:00"", ""primary_title"": ""Understanding Barotrauma in Fish Passing Hydro Structures: A Global Strategy for Sustainable Development of Water Resources"", ""primary_authors"": ""('Baumgartner, Lee J', 'Boys, Craig A', 'Brauner, Colin J', 'Brown, Richard S', 'Colotelo, Alison H', 'Deng, Z Daniel', 'Mallen-Cooper, Martin', 'Pflugrath, Brett D', 'Phonekhampeng, Oudom', 'Silva, Luiz G M', 'Singhanouvong, Douangkham', 'Thorncraft, Garry')""}"
3743246,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:05:19.381278Z,4100,excluded,{Population},,Coral Reef Habitat Response to Climate Change Scenarios,,"Coral reef ecosystems are threatened by both climate change and direct anthropogenic stress. Climate change will alter the physico-chemical environment that reefs currently occupy, leaving only limited regions that are conducive to reef habitation. Identifying these regions early may aid conservation efforts and inform decisions to transplant particular coral species or groups. Here a species distribution model (Maxent) is used to describe habitat suitable for coral reef growth. Two climate change scenarios (RCP4.5, RCP8.5) from the National Center for Atmospheric Research's Community Earth System Model were used with Maxent to determine environmental suitability for corals (order Scleractinia). Environmental input variables best at representing the limits of suitable reef growth regions were isolated using a principal component analysis. Climate-driven changes in suitable habitat depend strongly on the unique region of reefs used to train Maxent. Increased global habitat loss was predicted in both climate projections through the 21st century. A maximum habitat loss of 43{\%} by 2100 was predicted in RCP4.5 and 82{\%} in RCP8.5. When the model is trained solely with environmental data from the Caribbean/Atlantic, 83{\%} of global habitat was lost by 2100 for RCP4.5 and 88{\%} was lost for RCP8.5. Similarly, global runs trained only with Pacific Ocean reefs estimated that 60{\%} of suitable habitat would be lost by 2100 in RCP4.5 and 90{\%} in RCP8.5. When Maxent was trained solely with Indian Ocean reefs, suitable habitat worldwide increased by 38{\%} in RCP4.5 by 2100 and 28{\%} in RCP8.5 by 2050. Global habitat loss by 2100 was just 10{\%} for RCP8.5. This projection suggests that shallow tropical sites in the Indian Ocean basin experience conditions today that are most similar to future projections of worldwide conditions. Indian Ocean reefs may thus be ideal candidate regions from which to select the best strands of coral for potential re-seeding efforts.",2013,,{NA},{NA},Journal Article,8,,10.1371/journal.pone.0082404,1932-6203,NA,NA,"{""url"": ""%25%7D3CGo to"", ""primary_date"": ""2013-01-01 00:00:00"", ""primary_title"": ""Coral Reef Habitat Response to Climate Change Scenarios"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743212,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:05:56.742089Z,4100,excluded,{Population},,An integrated approach to tropical and subtropical island conservation,,"After the reversion of Okinawa (Ryukyu Islands) to Japan in 1972, extensive urban and agricultural development resulted in a significant increase in sediment discharge to coastal waters. The release of sediment has caused the degradation of freshwater and coastal ecosystems and biodiversity. A consideration for catchment-to-reef continua, as well as agricultural (socioeconomic) factors is necessary to establish proper land-based management plans for the conservation of the island environment. We have set up a framework to integrate biophysics and socioeconomics: 1) setting a conservation target and threshold, 2) identifying the sources and processes, and 3) examining cost-effectiveness and management priorities. The framework may be applicable to other tropical and subtropical islands with similar characteristics.",2015,,{NA},{NA},Journal Article,38,,10.5141/ecoenv.2015.028,2287-8327,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""271"", ""end_page"": ""279"", ""primary_date"": ""2015-01-01 00:00:00"", ""primary_title"": ""An integrated approach to tropical and subtropical island conservation"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743268,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:06:14.588884Z,4100,excluded,{Population},,Habitat associations of deep-water rockfishes in a submarine canyon: an example of a natural refuge,,"A multidisciplinary assessment of benthic rockfishes (genus Sebastes) and associated habitats in deep water was conducted in Soquel Submarine Canyon, Monterey Bay, California. Rock habitats at depths to 300 m were identified by using bathymetric and side-scan sonar imaging, verified by visual observations from a manned submersible, mapped and quantified. Species composition, abundance, size, and habitat specificity of fishes were determined by using a video camera and parallel laser system along transects made by a submersible. We counted 6208 nonschooling fishes representing at least 52 species from 83 10-min strip transects that covered an estimated 33,754 m super(2). Rockfishes represented 77{\%} of the total number of individuals, and included a minimum of 24 species. Six distinct habitat guilds of fishes were manifest from habitat-based clustering analysis: small species were associated with mud and cobble substrata of low relief, and larger species of rockfishes were associated with high-relief structures such as vertical rock walls, ridges, and boulder fields. There was remarkable concordance between some of the guilds identified in Soquel Canyon and the results of other habitat-specific assessments of fishes along the west coast of the United States from central California to Alaska. These generalities are valuable in predicting community structure and evaluating changes to that structure, as well as in applying small-scale species-habitat relationships to broader-scale fishery resource surveys. Additionally, establishment of these groups is critical when incorporating the concept of essential fish habitat (EFH), and negative impacts to it, into the management of fisheries in relatively deep water, as required by the Sustainable Fisheries Act of 1996. High numbers of large rockfishes (e.g. Sebastes chlorostictus, S. levis, S. rosenbblatti, and S. ruberrimus) were locally associated with rock ledges, caves, and overhangs at sites having little or no evidence of fishing activity. Abundance and size of several species were lower at fished than at unfished sites. We suggest that rock outcrops of high relief interspersed with mud in deep water of narrow submarine canyons are less accessible to fishing activities and thereby can provide natural refuge for economically important fishes, as exemplified in Soquel Canyon.",2000,,{NA},{NA},Journal Article,98,,NA,None,NA,NA,"{""url"": ""https://login.proxy.lib.duke.edu/login?url=https://search.proquest.com/docview/17604730?accountid=10598 http://pm6mt7vg3j.search.serialssolutions.com/directLink?%257B%255C&%257Datitle=Habitat+associations+of+deep-water+rockfishes+in+a+submarine+canyon%257B%255C%2525%25"", ""pages"": ""625"", ""end_page"": ""641"", ""primary_date"": ""2000-01-01 00:00:00"", ""primary_title"": ""Habitat associations of deep-water rockfishes in a submarine canyon: an example of a natural refuge"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743261,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:08:12.137711Z,4100,excluded,{Population},,The metazoan parasite fauna of Israel inland water fishes,,"In the course of a survey of the metazoan parasite fauna of inland water fishes, 116 species of parasites were found (20 monogenetic trematodes, 13 adult digenetic trematodes, 43 metacercariae, 7 larval and adult cestodes, 15 larval and adult nematodes, 1 Acanthoce-phalus, 1 leech, 1 glochidium and 6 parasitic Crustacea). Local parasitic fauna is characterized by a high number of fresh water parasite species (14 of 72 fully identified species) not yet known from other countries and possibly endemic to western Asia or even to water basins of Israel and Syria. Ethiopian elements are probably well represented in local waters, infesting fish of African origin. The palearctic element is poorly represented in local waters mainly by non-specific parasite species infesting endemic or west Asiatic fish species, but is secondarily enriched by introduced parasites of the European carp. The oriental element is apparently absent from local waters, although a large number of local cyprinids are of genera of oriental origin. The local population of the paleotropic species Orientocreatium batranchoides is apparently a descendant of the African population of this species. Many species of marine origin were found in fishes of the coastal plain. A relict population of Aphanius dispar (Ruppel) in springs south of the Dead Sea was infested with same monogenetic trematode, which infests the coastal plain population of these fishes in spite of their prolonged isolation. The distribution of parasitic species, highly specific to the host species in local waters, in most cases, correspond to that of their hosts, and they show similar ecological accomodation to that of their host (mainly as to salinity). Non-specific parasites were widely distributed in all inland waters, but in many cases were limited to fresh water basins only. Several species of parasites were endemic to the Lake of Galilee. The rate of infestation (mainly with ectoparasites) was high in the Lake of Galilee and in small water reservoirs as well as in fish ponds, while fishes in swiftly flowing streams were found to be either free of infestation or only slightly infested. Changes in the rate of infestation which could be correlated with age of the fishes were characteristic for fish which at different ages live in different biotopes or which as juveniles live in separate schools. Thus, infestation in some fish species increased or diminished with their age. Changes in the parasite fauna were significant mainly in mullets, which migrate to the sea for spawning and in some Lake of Galilee fishes. ABSTRACT AUTHORS: Author",1964,,{NA},{NA},Journal Article,16,,NA,NA,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""3"", ""end_page"": ""66"", ""primary_date"": ""1964-01-01 00:00:00"", ""primary_title"": ""The metazoan parasite fauna of Israel inland water fishes"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743240,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:08:22.563847Z,4100,excluded,{Population},,Neighbors Ensuring Sea Turtle Survival (NESTS): a community program to increase awareness and action for the conservation of sea turtles near the Archie Carr National Wildlife Refuge,,"The Archie Carr National Wildlife Refuge along Florida's Atlantic Coast hosts not only the largest number of nesting sea turtles in the U.S., but also a large number of coastal residents, visitors and businesses. As elsewhere in Florida, beachfront communities can have a tremendous impact on the success or failure of sea turtle nesting. To increase awareness, interest and protection of sea turtles, a new program NESTS-Neighbors Ensuring Sea Turtle Survival, was developed to work with coastal homeowners associations and individual homeowners living on Florida's barrier islands. Program partners include Walt Disney World, The Ocean Conservancy, Caribbean Conservation Corporation, U.S. Fish and Wildlife Service, Friends of the Carr Refuge, Brevard Zoo, Sea Turtle Preservation Society and the Florida Park Service. The concept of NESTS is to engage individuals living in coastal areas in simple activities that will have a direct benefit to helping the survival of sea turtles and protecting their nesting habitat. Through three levels of certification (Partner, Guardian and Champion) participants have the opportunity to become directly involved, as well as engaging others in their community, through completing activities that protect sea turtles and their habitat. The first year of our program has been successful and generated considerable interest and community support. Our hope is that NESTS will continue to grow to include additional communities that will positively impact the conservation of sea turtles and their habitat. www.nests-certified.org.",2008,,{NA},{NA},Journal Article,NA,,NA,NA,NA,NA,"{""url"": ""https://login.proxy.lib.duke.edu/login?url=https://search.proquest.com/docview/20495595?accountid=10598 http://pm6mt7vg3j.search.serialssolutions.com?ctx%7B%5C_%7Dver=Z39.88-2004%7B%5C&%7Dctx%7B%5C_%7Denc=info:ofi/enc:UTF-8%7B%5C&%7Drfr%7B%5C_%7Did=info:s"", ""primary_date"": ""2008-01-01 00:00:00"", ""primary_title"": ""Neighbors Ensuring Sea Turtle Survival (NESTS): a community program to increase awareness and action for the conservation of sea turtles near the Archie Carr National Wildlife Refuge"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743239,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:09:03.932748Z,4100,excluded,{Population},,"Annual cycle of zooplankton biomass, abundance and species composition in the neritic area of the Balearic Sea, Western Mediterranean",,"Seasonal changes in zooplankton biomass, abundance and species composition were studied at a neritic station in the Balearic Sea between April 1993 and May 1994. Sampling was carried out every 10 days in a zone influenced by the main current circulating through the Mallorca channel. Three main peaks of zooplankton biomass and abundance were observed: (1) at the beginning of summer when the thermocline developed, (2) in autumn when the thermocline broke down, and (3) in early spring. The smaller zooplankton fraction (100-250 mum) comprised on average 32{\%} of the total biomass and 73{\%} of total abundance. Copepods were the predominant group (64{\%} of the total abundance) with Clausocalanus, Oithona and Paracalanus being the most abundant genera. Paracalanus parvus, Clausocalanus furcatus, Acartia clausi, Oithona plumifera, Temora stylifera, Centropages typicus and Oncaea mediterranea were found to be the most important species in the area. Other abundant groups were cladocerans (15{\%}) and meroplankton larvae (12{\%}), both of which were particularly numerous during the stratified period. The copepod community was characterized by the above-cited perennial species, which were abundant during the cycle studied. However, the influence of the hydrological conditions of the Balearic Sea, such as the Atlantic water influx and the physical structure of the water column (stratification and mixing), promoted the observed variability in zooplankton as well as the appearance of characteristic species during the annual cycle.",2003,,{NA},{NA},Journal Article,24,,NA,0173-9565,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""123"", ""end_page"": ""139"", ""primary_date"": ""2003-01-01 00:00:00"", ""primary_title"": ""Annual cycle of zooplankton biomass, abundance and species composition in the neritic area of the Balearic Sea, Western Mediterranean"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743234,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:09:14.672295Z,4100,excluded,{Population},,"Current status of the threatened Olrog's Gull Larus atlanticus: global population, breeding distribution and threats",,"Olrog's Gull Larus atlanticus breeds only in Argentina and is currently categorized as Vulnerable. Knowledge of the location of colonies and an updated understanding of human activities that may impact their breeding populations are crucial to the development of adequate conservation and management actions. In this paper we update the breeding distribution and abundance of Olrog's Gull, using information from three aerial surveys (2004, 2007 and 2009) in its main breeding area, Buenos Aires Province, complemented by additional nest counts in southern Chubut Province, covering its entire breeding range. We also provide an updated and more detailed account of threats faced by Olrog's Gulls at their nesting grounds, and summarise progress made towards their protection. The number of breeding sites was 7-12 per year, with locations differing among years. Five previously unrecorded breeding locations were identified. Colony size ranged from 5 to 3,540 breeding pairs, with the total breeding population 4,860-7,790 pairs, 98{\%} of which nest in southern Buenos Aires Province. The main threats faced by breeding Olrog's Gulls include coastal development, pollution, sport fishing and unregulated tourism and recreational activities. Recent strengthening of the protected area system in Argentina has resulted in all known breeding sites, with the exception of Isla Brightman, falling within protected areas. We need comprehensive, simultaneous surveys to track global population trends. Despite enhanced protection of Olrog's Gull breeding populations, efforts are still needed to ensure that guidelines for their protection are included in management plans and that these are implemented effectively.",2013,,{NA},{NA},Journal Article,23,,10.1017/s0959270913000026,0959-2709,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""477"", ""end_page"": ""486"", ""primary_date"": ""2013-01-01 00:00:00"", ""primary_title"": ""Current status of the threatened Olrog's Gull Larus atlanticus: global population, breeding distribution and threats"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743213,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:09:40.666731Z,4100,excluded,{Population},,"The BORASSUS Project: Aims, objectives and preliminary insights into the environmental and socio-economic contribution of biogeotextiles to sustainable development and soil conservation",,"Field and laboratory studies suggest geotextile mats constructed from palm leaves are an effective, sustainable and economically viable soil conservation technique. The three-year (2005-08) EU-funded BORASSUS Project (Contract number INCO-CT-2005-510745) is evaluating their long-term effectiveness in controlling soil erosion and assessing their sustainability and economic viability in 10 countries in Africa, Europe, South America and South-East Asia. The technique offers potentially novel bioengineering solutions to environmental problems, including technologies for soil conservation, sustainable plant production and use of indigenous plants, improved ecosystem management, decreasing deforestation, improving agroforestry and cost-effective geotextile applications in diverse environments. Palm geotextiles may improve socio-economic foundations for sustainable development and the benefits for developing countries may include poverty alleviation, engagement of local people as stakeholders, employment for disadvantaged groups, small and medium enterprise (SME) development, earning hard currency, environmental education and local community involvement in land reclamation and environmental education programmes. These benefits are achieved through: (a) Promotion of sustainable and environmentally-friendly palm agriculture to discourage deforestation, promoting both reforestation and agroforestry; (b) Construction of palm geotextiles developing into a rural labour-intensive industry, particularly encouraging employment of socially-disadvantaged groups; and (c) Export of palm geotextiles to industrialized countries earns hard currency for rural developing economies, based on the principles of fair trade. In Europe, experiments are in progress in diverse field environments (agricultural and archaeological sites, coastal sand dunes and engineered slopes) and in laboratory simulations of both water and wind erosion processes. {\textcopyright} 2007 WIT Press.",2007,,{NA},{NA},Journal Article,102,,10.2495/SDP070582,17433541,NA,NA,"{""url"": ""https://www.scopus.com/inward/record.uri?eid=2-s2.0-36148998775%7B%5C&%7Ddoi=10.2495%7B%5C%25%7D2FSDP070582%7B%5C&%7DpartnerID=40%7B%5C&%7Dmd5=7b230bfcc6dcd2f36addcdeb6d6c9244"", ""pages"": ""601"", ""end_page"": ""610"", ""primary_date"": ""2007-01-01 00:00:00"", ""primary_title"": ""The BORASSUS Project: Aims, objectives and preliminary insights into the environmental and socio-economic contribution of biogeotextiles to sustainable development and soil conservation"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743211,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:12:06.813069Z,4100,excluded,{Population},,Remote electronic monitoring and the landing obligation – some insights into fishers' and fishery inspectors' opinions,,"The European fisheries management is currently undergoing a fundamental change in the handling of catches of commercial fisheries with the implementation of the 2013 Common Fisheries Policy. One of the main objectives of the policy is to end the practice of discarding in the EU by 2019. However, for such changes to be successful, it is vital to ensure stakeholders acceptance, and it is prudent to consider possible means to verify compliance with the new regulation. Remote Electronic Monitoring (REM) with Closed-Circuit Television (CCTV) has been tested in a variety of fisheries worldwide for different purposes and is currently considered as one possible tool to ensure compliance with a European ban on discards. This study focuses on Danish fishery inspectors and on fishers with REM experience, whose opinions are less well known. Their views on the landing obligation and on the use of REM were investigated using interviews and questionnaires, and contrasted to some fishers without REM experience. 80{\%} of fishery inspectors and 58{\%} of REM-experienced fishers expressed positive views on REM. 9 out of 10 interviewed fishers without REM experience were against REM. Participation in a REM trial has not led to antipathy towards REM. Fishery inspectors saw on-board observers, at-sea control and REM as the three best solutions to control the landing obligation but shared the general belief that the landing obligation cannot be enforced properly and will be difficult for fishers to comply with. The strengths and weaknesses of REM in this context are discussed. {\textcopyright} 2016 The Authors",2017,,{NA},{NA},Journal Article,76,,10.1016/j.marpol.2016.11.028,0308597X,NA,NA,"{""url"": ""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998865638%7B%5C&%7Ddoi=10.1016%7B%5C%25%7D2Fj.marpol.2016.11.028%7B%5C&%7DpartnerID=40%7B%5C&%7Dmd5=e8669605acca075046d20baeac13fce0"", ""pages"": ""98"", ""end_page"": ""106"", ""primary_date"": ""2017-01-01 00:00:00"", ""primary_title"": ""Remote electronic monitoring and the landing obligation – some insights into fishers' and fishery inspectors' opinions"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
